Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-April-2018,13.9,14.1,13.8,14,13.9172279349134,227758,422,3169760,76360,33.53,0.3,0.1
4-April-2018,13.95,14.3,13.85,13.9,14.0786950528412,228515,340,3217193,104359,45.67,0.45,-0.05
5-April-2018,14.3,14.4,13.95,14.2,14.1018577299609,179574,258,2532327,89376,49.77,0.45,-0.1
6-April-2018,14.7,14.7,14.05,14.3,14.2148114467589,105567,235,1500615,35406,33.54,0.65,-0.4
9-April-2018,14.45,14.85,14.35,14.8,14.6109423232649,164243,344,2399745,86871,52.89,0.5,0.35
10-April-2018,14.8,14.9,14.65,14.75,14.7669787650695,81705,174,1206536,43844,53.66,0.25,-0.05
11-April-2018,14.75,14.8,14.5,14.65,14.5973426944507,48997,130,715226,16613,33.91,0.3,-0.1
12-April-2018,14.65,14.65,14.3,14.35,14.4223750745941,31839,118,459194,14677,46.1,0.35,-0.3
13-April-2018,14.4,14.55,14.35,14.4,14.4307878902435,63486,142,916153,32966,51.93,0.2,0
16-April-2018,14.3,14.4,14.1,14.25,14.2731514824151,66648,146,951277,33549,50.34,0.3,-0.05
17-April-2018,14.25,14.5,14.25,14.4,14.3570174063039,63770,133,915547,29585,46.39,0.25,0.15
18-April-2018,14.4,14.5,14.2,14.3,14.2763407460348,36379,127,519359,19024,52.29,0.3,-0.1
19-April-2018,14.15,14.25,14.05,14.1,14.1277419648755,43901,113,620222,26279,59.86,0.2,-0.05
20-April-2018,14.25,14.3,14,14.05,14.1090677391447,85534,218,1206805,33855,39.58,0.3,-0.2
23-April-2018,14.2,14.25,13.95,14.1,14.1282909468027,42427,129,599421,18431,43.44,0.3,-0.1
24-April-2018,14.1,14.25,13.85,13.9,14.0248615450632,74573,451,1045876,40125,53.81,0.4,-0.2
25-April-2018,13.75,14,13.7,13.75,13.8109932497589,26962,84,372372,17645,65.44,0.3,0
26-April-2018,13.75,13.9,13.6,13.75,13.7082465434387,121942,257,1671611,60085,49.27,0.3,0
27-April-2018,13.75,13.85,13.5,13.7,13.6358106211929,121154,266,1652033,53512,44.17,0.35,-0.05
30-April-2018,13.65,14,13.65,13.95,13.8861869463027,33186,112,460827,17470,52.64,0.35,0.3
2-May-2018,14,14,13.7,13.75,13.8542827711894,113583,216,1573611,33651,29.63,0.3,-0.25
3-May-2018,13.75,13.75,13.44,13.54,13.5799356654604,99480,216,1350932,39030,39.23,0.31,-0.21
4-May-2018,13.61,15.09,13.61,14.63,14.5718675431494,560726,1609,8170825,109189,19.47,1.48,1.02
7-May-2018,14.7,14.84,14.49,14.53,14.6150867243538,232403,505,3396590,89456,38.49,0.35,-0.17
8-May-2018,14.77,14.77,14.23,14.28,14.367438418891,93251,220,1339778,33010,35.4,0.54,-0.49
9-May-2018,14.6,14.6,14,14.08,14.1351724864104,75977,171,1073948,33457,44.04,0.6,-0.52
10-May-2018,14.09,14.1,13.66,13.78,13.9232898834929,86690,211,1207010,34629,39.95,0.44,-0.31
11-May-2018,13.67,13.84,13.6,13.69,13.6950076165649,63677,153,872057,30595,48.05,0.24,0.02
14-May-2018,13.69,13.69,13.44,13.54,13.5916586181715,84902,184,1153959,37426,44.08,0.25,-0.15
15-May-2018,13.6,13.68,13.45,13.55,13.5377376780255,67055,155,907773,22493,33.54,0.23,-0.05
16-May-2018,13.44,13.44,13,13.12,13.0964430123831,94968,197,1243743,46557,49.02,0.44,-0.32
17-May-2018,13.44,13.44,13.01,13.24,13.1844656867784,29187,111,384815,17510,59.99,0.43,-0.2
18-May-2018,13.23,13.68,13.1,13.19,13.3903680461156,97841,207,1310127,60635,61.97,0.58,-0.04
21-May-2018,13.5,13.7,13.3,13.59,13.5215234240016,81028,191,1095622,45817,56.54,0.4,0.09
22-May-2018,13.5,13.8,13.3,13.34,13.393245847481,54485,150,729731,31434,57.69,0.5,-0.16
23-May-2018,13.1,13.63,13,13.12,13.2685043165783,91276,188,1211096,57061,62.51,0.63,0.02
24-May-2018,13.25,13.25,12.95,13.02,13.0477300955616,118353,184,1544238,57528,48.61,0.3,-0.23
25-May-2018,12.6,13.3,12.6,13.24,13.0934053039193,34088,120,446328,15980,46.88,0.7,0.64
28-May-2018,13.19,13.65,13.19,13.59,13.5259680579881,57667,163,780002,24740,42.9,0.46,0.4
29-May-2018,13.59,13.79,13.5,13.53,13.6350596570534,46013,129,627390,25599,55.63,0.29,-0.06
30-May-2018,13.45,13.8,13.45,13.63,13.574601641719,24852,92,337356,16915,68.06,0.35,0.18
31-May-2018,13.63,13.63,13.4,13.53,13.5311363093183,37657,111,509542,28807,76.5,0.23,-0.1
1-June-2018,13.52,13.67,13.3,13.39,13.4821233525086,27466,109,370300,17751,64.63,0.37,-0.13
4-June-2018,13.4,13.69,12.92,12.97,13.1946068576277,54217,160,715372,33054,60.97,0.77,-0.43
5-June-2018,13.1,13.1,12.6,12.73,12.7712851663316,70131,180,895663,48883,69.7,0.5,-0.37
6-June-2018,12.73,13.25,12.73,13.2,13.0006369426752,26690,107,346987,10182,38.15,0.52,0.47
7-June-2018,13.39,13.59,13.25,13.47,13.4014640076563,38661,113,518114,21536,55.7,0.34,0.08
8-June-2018,13.59,14.2,13.43,14.12,14.0321028485464,174159,323,2443817,122313,70.23,0.77,0.53
11-June-2018,14,14.2,13.86,14.01,14.0878677535482,48334,132,680923,26912,55.68,0.34,0.01
12-June-2018,14.01,14.09,13.82,13.87,13.9060570476154,26399,73,367106,19081,72.28,0.27,-0.14
13-June-2018,14,14,13.81,13.89,13.8924569712371,17314,102,240534,9571,55.28,0.19,-0.11
14-June-2018,13.8,13.82,13.69,13.72,13.7590445269017,21560,86,296645,14109,65.44,0.13,-0.08
15-June-2018,13.59,13.85,13.5,13.56,13.6358238644926,33179,96,452423,20461,61.67,0.35,-0.03
18-June-2018,13.64,13.69,13.36,13.49,13.4779626623377,24640,81,332097,15518,62.98,0.33,-0.15
19-June-2018,13.4,13.7,13.3,13.51,13.4906733818317,21444,77,289294,9682,45.15,0.4,0.11
20-June-2018,13.31,13.69,12.6,13.47,13.137134151575,279624,593,3673458,27559,9.86,1.09,0.16
21-June-2018,12.75,13.5,12.5,13.31,12.9885772075274,274889,518,3570417,78933,28.71,1,0.56
22-June-2018,12.9,13.44,12.9,13.31,13.2939211848283,73057,243,971214,43346,59.33,0.54,0.41
25-June-2018,13.1,13.34,13.05,13.13,13.1833527842614,47984,158,632590,32618,67.98,0.29,0.03
26-June-2018,13.5,13.5,12.85,12.89,12.928865608381,50018,158,646676,35828,71.63,0.65,-0.61
27-June-2018,12.95,13.04,12.5,12.57,12.6691627182665,90543,238,1147104,44120,48.73,0.54,-0.38
28-June-2018,12.8,12.85,12.25,12.31,12.4653181974544,72675,220,905917,40971,56.38,0.6,-0.49
29-June-2018,12.41,12.68,12.26,12.58,12.4829151094501,44952,137,561132,26327,58.57,0.42,0.17
2-July-2018,13.04,13.04,12.46,12.51,12.6299976104536,159026,346,2008498,72340,45.49,0.58,-0.53
3-July-2018,12.64,12.64,12.5,12.59,12.5461321215467,47093,121,590835,18370,39.01,0.14,-0.05
4-July-2018,12.6,12.66,12.52,12.59,12.5878339334133,44994,141,566377,12601,28.01,0.14,-0.01
5-July-2018,12.67,12.74,12.25,12.38,12.5263111126908,112538,294,1409686,50315,44.71,0.49,-0.29
6-July-2018,12.2,12.45,12.18,12.39,12.370363246689,72788,134,900414,46074,63.3,0.27,0.19
9-July-2018,12.41,12.7,12.31,12.5,12.4627422353518,87673,193,1092646,51946,59.25,0.39,0.09
10-July-2018,12.5,12.6,12.33,12.51,12.4844183961336,45727,95,570875,30197,66.04,0.27,0.01
11-July-2018,12.5,12.5,12.26,12.29,12.3746893679898,59556,135,736987,29159,48.96,0.24,-0.21
12-July-2018,12.25,12.4,12.1,12.15,12.2733540304366,118213,242,1450870,40016,33.85,0.3,-0.1
13-July-2018,12.38,12.38,12,12.11,12.0853124568733,79707,159,963284,44428,55.74,0.38,-0.27
16-July-2018,12.11,12.3,11.88,11.92,11.955748870117,79433,179,949681,45817,57.68,0.42,-0.19
17-July-2018,11.9,12.34,11.9,12.19,12.112965768727,38941,119,471691,17672,45.38,0.44,0.29
18-July-2018,12.25,12.49,11.93,12.04,12.1634038319587,62318,178,757999,23974,38.47,0.56,-0.21
19-July-2018,11.87,12.27,11.87,12.06,12.1374235253376,34652,76,420586,22930,66.17,0.4,0.19
20-July-2018,12.18,12.18,11.85,11.98,12.0069954079224,46602,137,559550,28960,62.14,0.33,-0.2
23-July-2018,12,12.12,11.83,11.93,11.9328978697939,78537,122,937174,47698,60.73,0.29,-0.07
24-July-2018,11.97,12.22,11.91,12.15,12.1099890733495,56742,116,687145,37038,65.27,0.31,0.18
25-July-2018,12.25,12.29,12.15,12.17,12.1775460864309,33090,68,402955,24736,74.75,0.14,-0.08
26-July-2018,12.28,12.4,12.15,12.22,12.2961540950368,46361,119,570062,27363,59.02,0.25,-0.06
27-July-2018,12.15,12.59,12.15,12.55,12.3951556826084,51772,146,641722,28677,55.39,0.44,0.4
30-July-2018,12.51,13.45,12.5,13.14,12.9881150197396,169710,347,2204213,75158,44.29,0.95,0.63
31-July-2018,13.2,13.5,13.11,13.32,13.2988606193214,149906,294,1993579,83647,55.8,0.39,0.12
1-August-2018,13.3,13.5,13.25,13.42,13.3298681047365,46173,123,615480,22756,49.28,0.25,0.12
2-August-2018,13.65,13.65,13.21,13.46,13.3717799369887,75542,167,1010131,29596,39.18,0.44,-0.19
3-August-2018,13.56,14.04,12.51,13.19,13.3071788910583,443035,933,5895546,81353,18.36,1.53,-0.37
6-August-2018,13.8,13.8,12.96,13.09,13.104463259752,165350,377,2166823,79247,47.93,0.84,-0.71
7-August-2018,12.99,13.14,12.81,12.87,12.9561966767426,55909,176,724368,22323,39.93,0.33,-0.12
8-August-2018,12.86,12.93,12.67,12.7,12.7782831892911,46167,176,589935,28090,60.84,0.26,-0.16
9-August-2018,12.93,13.75,12.74,13.34,13.161871176824,203038,436,2672360,89631,44.14,1.01,0.41
10-August-2018,13.25,13.43,12.75,13.04,13.0794055405925,83168,192,1087788,31641,38.04,0.68,-0.21
13-August-2018,13,13.09,12.8,12.87,12.924626357795,113143,249,1462331,47252,41.76,0.29,-0.13
14-August-2018,12.95,13,12.8,12.83,12.8768903539054,89798,194,1156319,30336,33.78,0.2,-0.12
16-August-2018,12.84,13.09,12.81,12.86,12.9787202195335,40085,120,520252,19583,48.85,0.28,0.02
17-August-2018,13.19,13.19,12.97,13.04,13.0184767732067,49684,121,646810,36677,73.82,0.22,-0.15
20-August-2018,13.04,13.15,13,13.1,13.0695897341309,37951,133,496004,21158,55.75,0.15,0.06
21-August-2018,12.83,13.19,12.83,13.03,13.0648606250754,33148,112,433074,18671,56.33,0.36,0.2
23-August-2018,12.96,13.07,12.87,13,12.973989139082,57822,136,750182,32952,56.99,0.2,0.04
24-August-2018,12.9,12.95,12.83,12.85,12.8626963257764,14071,75,180991,6648,47.25,0.12,-0.05
27-August-2018,12.87,13.14,12.85,12.9,12.9618146621706,32028,102,415141,14377,44.89,0.29,0.03
28-August-2018,12.97,12.98,12.81,12.88,12.8630591824831,22287,83,286679,11883,53.32,0.17,-0.09
29-August-2018,12.76,12.91,12.76,12.83,12.8623433073311,25767,96,331424,11184,43.4,0.15,0.07
30-August-2018,12.9,13.25,12.9,13.11,13.1295885312565,72545,183,952486,39742,54.78,0.35,0.21
31-August-2018,13.5,13.5,13,13.31,13.1855947568158,88801,204,1170894,47569,53.57,0.5,-0.19
3-September-2018,13.2,13.26,13.01,13.06,13.1555986535589,44859,151,590147,21937,48.9,0.25,-0.14
4-September-2018,13.05,13.13,12.9,12.93,12.981693897966,29990,110,389321,15507,51.71,0.23,-0.12
5-September-2018,12.93,13,12.68,12.8,12.7984257357974,35064,94,448764,20685,58.99,0.32,-0.13
6-September-2018,12.76,12.89,12.73,12.81,12.8029390599553,26403,64,338036,14457,54.76,0.16,0.05
7-September-2018,12.64,12.79,12.64,12.74,12.7287234042553,11280,67,143580,7390,65.51,0.15,0.1
10-September-2018,12.61,12.79,12.61,12.69,12.7195514942833,22653,82,288136,10702,47.24,0.18,0.08
11-September-2018,12.7,12.84,12.56,12.62,12.6858543793659,14888,71,188867,7884,52.96,0.28,-0.08
12-September-2018,12.74,12.74,12.32,12.5,12.5284750565695,47287,145,592434,18380,38.87,0.42,-0.24
14-September-2018,12.8,12.8,12.5,12.53,12.5937870447053,61581,149,775538,16732,27.17,0.3,-0.27
17-September-2018,12.72,12.79,12.42,12.66,12.5761357480071,51684,146,649985,25359,49.07,0.37,-0.06
18-September-2018,13.62,13.9,12.66,12.78,13.2564911358392,547824,1087,7262224,217979,39.79,1.24,-0.84
19-September-2018,12.97,12.97,12.42,12.45,12.6059676562144,131710,229,1660332,68241,51.81,0.55,-0.52
21-September-2018,12.86,12.86,12.05,12.17,12.3703134267786,128132,345,1585033,31619,24.68,0.81,-0.69
24-September-2018,12,12.47,11.85,11.92,11.9432109910571,35447,138,423351,24533,69.21,0.62,-0.08
25-September-2018,11.93,11.93,11.5,11.6,11.685256822422,94871,220,1108592,44985,47.42,0.43,-0.33
26-September-2018,11.8,11.89,11.61,11.72,11.7591856320263,43764,131,514629,17807,40.69,0.28,-0.08
27-September-2018,11.62,11.8,11.25,11.27,11.3828035152436,92170,206,1049153,45278,49.12,0.55,-0.35
28-September-2018,11.3,11.39,11.06,11.12,11.2279606471191,51737,150,580901,30215,58.4,0.33,-0.18
1-October-2018,11.15,11.35,11,11.27,11.1368440620353,37656,133,419369,18917,50.24,0.35,0.12
3-October-2018,11.3,11.8,11.2,11.5,11.4719493560358,45810,137,525530,18148,39.62,0.6,0.2
4-October-2018,11.59,11.59,11.16,11.34,11.3146173236198,36101,127,408469,14132,39.15,0.43,-0.25
5-October-2018,11.5,11.5,11.16,11.21,11.2644207925497,42092,136,474142,20442,48.57,0.34,-0.29
8-October-2018,11.21,11.21,10.91,10.95,11.0240168482443,49382,150,544388,24249,49.1,0.3,-0.26
9-October-2018,11,11,10.73,10.84,10.8746577100804,46744,146,508325,26415,56.51,0.27,-0.16
10-October-2018,10.97,11.2,10.8,11.12,11.0316452605362,40954,113,451790,23585,57.59,0.4,0.15
11-October-2018,10.89,10.95,10.75,10.84,10.8404803809918,48295,142,523541,28198,58.39,0.2,-0.05
12-October-2018,11,11.15,10.82,11.03,10.9845732591227,55877,212,613785,25359,45.38,0.33,0.03
15-October-2018,11.1,11.1,10.85,10.91,10.89295079202,65213,119,710362,20183,30.95,0.25,-0.19
16-October-2018,11.03,11.6,10.9,11.57,11.3295522092332,40376,165,457442,16757,41.5,0.7,0.54
17-October-2018,11.6,11.81,11.3,11.35,11.602097765158,81706,150,947961,37172,45.49,0.51,-0.25
19-October-2018,11.49,11.85,11.01,11.38,11.4386509047729,56423,197,645403,17093,30.29,0.84,-0.11
22-October-2018,11.38,11.47,11.01,11.11,11.2134608712891,80708,118,905016,64959,80.49,0.46,-0.27
23-October-2018,11.09,11.29,11.06,11.14,11.1665278934222,19216,82,214576,6515,33.9,0.23,0.05
24-October-2018,11.07,11.4,11.06,11.32,11.2847996341394,17493,71,197405,10573,60.44,0.34,0.25
25-October-2018,11.31,11.38,11.05,11.09,11.242830920227,106778,329,1200487,14475,13.56,0.33,-0.22
26-October-2018,11.01,11.1,10.85,10.89,10.9614417840224,62062,167,680289,29958,48.27,0.25,-0.12
29-October-2018,10.9,11.74,10.89,11.68,11.2975386879025,154958,358,1750644,47945,30.94,0.85,0.78
30-October-2018,11.83,14.01,11.65,13.95,13.8156564587439,2314738,2352,31979625,479806,20.73,2.36,2.12
31-October-2018,14.04,14.34,13.17,13.53,13.730798118278,520587,1242,7148075,194676,37.4,1.17,-0.51
1-November-2018,13.85,13.87,13.35,13.44,13.5742362567329,97284,278,1320556,40245,41.37,0.52,-0.41
2-November-2018,13.5,13.75,13,13.18,13.3169128726725,148656,383,1979639,79886,53.74,0.75,-0.32
5-November-2018,13.2,13.5,13,13.37,13.3501995525186,66148,187,883089,38108,57.61,0.5,0.17
6-November-2018,13.89,13.96,13.45,13.52,13.6271516495388,70353,218,958711,40327,57.32,0.51,-0.37
7-November-2018,13.85,13.85,13.5,13.63,13.6610724519034,21987,85,300366,15885,72.25,0.35,-0.22
9-November-2018,13.72,13.95,13.7,13.78,13.7902752254821,94686,223,1305746,48121,50.82,0.25,0.06
12-November-2018,13.78,14.01,13.65,13.73,13.7738641227909,65412,216,900976,44794,68.48,0.36,-0.05
13-November-2018,14.2,14.2,13.7,13.91,13.9478915640588,136523,324,1904208,59531,43.61,0.5,-0.29
14-November-2018,13.93,14,13.55,13.6,13.7598021425595,74397,161,1023688,34800,46.78,0.45,-0.33
15-November-2018,13.55,13.74,13.4,13.69,13.6260640453993,34538,116,470617,16372,47.4,0.34,0.14
16-November-2018,13.7,13.85,13.62,13.66,13.7393719265557,84799,135,1165085,50520,59.58,0.23,-0.04
19-November-2018,13.85,15.25,13.7,14.78,14.5437730373434,359742,923,5232006,158394,44.03,1.55,0.93
20-November-2018,14.4,14.4,13.76,14.18,14.0941368839056,124149,352,1749773,57113,46,0.64,-0.22
21-November-2018,14.2,14.4,14.06,14.18,14.2278575781318,57435,183,817177,28126,48.97,0.34,-0.02
22-November-2018,14.1,14.14,13.9,13.98,14.0263575519216,86958,208,1219704,64020,73.62,0.24,-0.12
26-November-2018,13.9,13.9,13.51,13.64,13.6881547667842,60995,156,834909,27000,44.27,0.39,-0.26
27-November-2018,13.66,13.66,13.06,13.23,13.3879882987149,156564,283,2096077,79717,50.92,0.6,-0.43
28-November-2018,13.26,13.42,13.02,13.18,13.2176562278589,105855,146,1399155,75554,71.37,0.4,-0.08
29-November-2018,13.01,13.49,13.01,13.12,13.1607891924654,62697,152,825142,38578,61.53,0.48,0.11
30-November-2018,13.06,13.15,12.95,12.99,13.0300667706209,50022,100,651790,32368,64.71,0.2,-0.07
3-December-2018,13.2,13.3,13,13.05,13.1180533751962,25480,90,334248,13458,52.82,0.3,-0.15
4-December-2018,13.07,13.13,13,13.01,13.0575628830319,26597,88,347292,15218,57.22,0.13,-0.06
5-December-2018,12.86,13.13,12.86,12.96,12.9851391515807,44412,93,576696,22047,49.64,0.27,0.1
6-December-2018,12.95,12.95,12.5,12.62,12.662575361835,50921,151,644791,29481,57.9,0.45,-0.33
7-December-2018,12.56,12.9,12.5,12.53,12.5926780704136,22098,87,278273,15178,68.68,0.4,-0.03
10-December-2018,12.4,12.54,12.16,12.2,12.2455325858444,45664,120,559180,21725,47.58,0.38,-0.2
11-December-2018,12.45,12.66,12.05,12.64,12.4234385577815,39883,152,495484,21273,53.34,0.61,0.19
12-December-2018,12.8,13.93,12.8,13.61,13.5638665648992,111365,330,1510540,50096,44.98,1.13,0.81
13-December-2018,13.83,13.85,13.35,13.43,13.564115887661,78904,202,1070263,41149,52.15,0.5,-0.4
14-December-2018,13.6,13.76,13.4,13.57,13.5468422486174,84443,177,1143936,41885,49.6,0.36,-0.03
17-December-2018,13.6,13.6,13.32,13.44,13.4304327255523,27477,97,369028,11640,42.36,0.28,-0.16
18-December-2018,13.4,13.68,13.36,13.56,13.5416593799186,40027,116,542032,21675,54.15,0.32,0.16
19-December-2018,13.75,15.33,13.5,14.76,14.5372019561651,318787,667,4634271,152218,47.75,1.83,1.01
20-December-2018,15,15.45,14.78,15.02,15.0584021114138,750966,1084,11308348,205118,27.31,0.67,0.02
21-December-2018,15.1,15.24,14.58,14.63,14.7592072815741,422546,625,6236444,180633,42.75,0.66,-0.47
24-December-2018,14.45,14.82,14.28,14.4,14.4710216612656,146575,397,2121090,46649,31.83,0.54,-0.05
26-December-2018,14.69,14.69,13.84,13.98,13.9883396452063,130442,322,1824667,48141,36.91,0.85,-0.71
27-December-2018,14.21,15.4,14.21,14.87,14.9332421910845,642951,1321,9601343,183553,28.55,1.19,0.66
28-December-2018,15.11,15.24,14.71,15.1,15.1338210069214,248937,493,3767368,134860,54.17,0.53,-0.01
31-December-2018,15.1,15.15,14.85,14.89,14.9996805915831,103316,239,1549707,43523,42.13,0.3,-0.21
1-January-2019,15.33,15.71,15.2,15.46,15.4567873883853,370135,738,5721098,179652,48.54,0.51,0.13
2-January-2019,15.8,15.9,15.3,15.59,15.61495713215,273515,592,4270925,109944,40.2,0.6,-0.21
3-January-2019,15.5,15.6,15,15.12,15.2422304093303,353944,920,5394896,96878,27.37,0.6,-0.38
4-January-2019,15.3,15.5,15.2,15.44,15.3468013860855,257127,761,3946077,80901,31.46,0.3,0.14
7-January-2019,15.8,15.8,15.16,15.18,15.3955942478972,149441,291,2300733,56294,37.67,0.64,-0.62
8-January-2019,15.5,15.5,15.1,15.21,15.2463968070167,81178,228,1237672,21349,26.3,0.4,-0.29
9-January-2019,15.6,15.8,15.21,15.29,15.3781535796147,130447,304,2006034,44991,34.49,0.59,-0.31
10-January-2019,15.2,15.29,15.06,15.14,15.1287417974322,87625,167,1325656,42155,48.11,0.23,-0.06
11-January-2019,15.29,15.3,14.95,14.99,15.0852677956767,72630,219,1095643,35197,48.46,0.35,-0.3
14-January-2019,15.19,15.19,14.65,14.68,14.7874580479058,65253,138,964926,22698,34.78,0.54,-0.51
15-January-2019,14.71,14.94,14.62,14.68,14.7489886650379,49934,134,736476,25829,51.73,0.32,-0.03
16-January-2019,14.97,15.16,14.6,15.01,14.8955706322112,115705,304,1723492,55051,47.58,0.56,0.04
17-January-2019,15.09,15.1,14.8,14.9,14.8826605826606,85470,177,1272021,44114,51.61,0.3,-0.19
18-January-2019,15,15,14.63,14.71,14.7607116212339,87125,198,1286027,47678,54.72,0.37,-0.29
21-January-2019,14.75,14.91,14.45,14.61,14.6970682893372,170583,305,2507070,77709,45.55,0.46,-0.14
22-January-2019,14.6,14.6,14.15,14.23,14.3538334126731,153349,276,2201146,75438,49.19,0.45,-0.37
23-January-2019,14.3,15.58,14.28,14.47,14.8375551215316,804359,1677,11934721,127597,15.86,1.3,0.17
24-January-2019,13.8,14.5,13.55,13.98,13.9607178446036,322131,619,4497180,107276,33.3,0.95,0.18
25-January-2019,14.25,14.39,14,14.04,14.1012607878116,82964,246,1169897,35790,43.14,0.39,-0.21
28-January-2019,14.15,14.21,13.69,13.76,13.8825104018156,68738,170,954256,17373,25.27,0.52,-0.39
29-January-2019,13.69,14,13.4,13.84,13.7091553565599,64323,140,881814,17949,27.9,0.6,0.15
30-January-2019,13.71,14.83,13.7,14.11,14.3650027045823,129410,344,1858975,41792,32.29,1.13,0.4
31-January-2019,14.11,15.1,14.11,14.79,14.6357901125773,171349,414,2507828,71954,41.99,0.99,0.68
1-February-2019,16.9,16.93,14.48,14.96,15.5563139891842,855418,2692,13307151,260324,30.43,2.45,-1.94
4-February-2019,14.96,14.96,13.85,14.2,14.1906807554088,205081,602,2910239,78218,38.14,1.11,-0.76
5-February-2019,14.02,14.2,13.56,13.64,13.8120349151582,116511,239,1609254,64056,54.98,0.64,-0.38
6-February-2019,13.64,13.86,13.5,13.72,13.6945532023382,54913,138,752009,30421,55.4,0.36,0.08
7-February-2019,13.61,14.03,13.61,13.7,13.8157592503204,60079,167,830037,25153,41.87,0.42,0.09
8-February-2019,13.71,13.9,13.42,13.52,13.6277783641161,47375,125,645616,26115,55.12,0.48,-0.19
11-February-2019,13.5,13.5,13.22,13.35,13.3299632101222,219082,209,2920355,184339,84.14,0.28,-0.15
12-February-2019,13.2,13.29,13,13.01,13.0747838743825,45344,152,592863,26056,57.46,0.29,-0.19
13-February-2019,13.05,13.15,12.9,13,13.0307268771369,22521,89,293465,13523,60.05,0.25,-0.05
14-February-2019,12.9,13.1,12.81,12.89,12.912991990354,46444,110,599731,22379,48.18,0.29,-0.01
15-February-2019,12.5,12.94,12.5,12.77,12.7717366558354,48317,131,617092,25792,53.38,0.44,0.27
18-February-2019,12.5,12.5,12.26,12.37,12.4056855100715,30780,106,381847,18596,60.42,0.24,-0.13
19-February-2019,12.35,12.41,12.16,12.27,12.287618233966,81935,170,1006786,38189,46.61,0.25,-0.08
20-February-2019,12.25,12.63,12.25,12.36,12.3712300879384,95294,203,1178904,57238,60.06,0.38,0.11
21-February-2019,13,13.7,12.73,12.85,12.9751543835925,221850,620,2878538,80535,36.3,0.97,-0.15
22-February-2019,12.5,12.9,12.5,12.73,12.7418014638848,76782,153,978341,34769,45.28,0.4,0.23
25-February-2019,12.73,13.06,12.73,12.96,12.9220143641025,47201,105,609932,27645,58.57,0.33,0.23
26-February-2019,12.93,13.45,12.5,12.79,12.9188456577067,114732,248,1482205,32757,28.55,0.95,-0.14
27-February-2019,12.85,13.15,12.75,12.84,12.8734301066645,62345,136,802594,43662,70.03,0.4,-0.01
28-February-2019,12.9,12.9,12.56,12.81,12.8453297063841,83817,117,1076657,66029,78.78,0.34,-0.09
1-March-2019,12.81,13.1,12.8,12.98,12.9288027262829,70719,167,914312,33155,46.88,0.3,0.17
